Date,Time,Day_of_week,Timestamp,Batch_ID,BRIX,COLOR_a_b,BOSTWICK_cm,pH,ACIDITY_pct,BLOTTER_TEST,SYNERESIS_pct,SALT_pct,Status,Action_Cost_EUR,Deviations
2025-07-18,13:00,Friday,2025-07-18 13:00,B0566,28.88,2.13,4.2,4.14,6.4,3.64,3.76,2.08,Accept,0,
2025-07-18,14:00,Friday,2025-07-18 14:00,B0567,28.78,2.04,4.48,4.2,6.34,3.5,3.96,1.94,Accept,0,
2025-07-18,15:00,Friday,2025-07-18 15:00,B0568,28.5,2.17,4.92,4.22,6.0,1.75,2.77,1.79,Accept,0,
2025-07-18,16:00,Friday,2025-07-18 16:00,B0569,28.42,2.14,5.23,4.24,6.04,2.42,3.9,2.04,Accept,0,
2025-07-18,17:00,Friday,2025-07-18 17:00,B0570,28.52,2.06,4.12,4.36,5.45,3.41,3.72,2.09,Accept,0,
2025-07-18,18:00,Friday,2025-07-18 18:00,B0571,28.71,2.19,3.02,4.22,6.15,3.31,3.68,1.8,Accept,0,
2025-07-18,19:00,Friday,2025-07-18 19:00,B0572,28.86,1.95,4.63,4.25,6.13,2.92,4.92,2.11,Accept,0,
2025-07-18,20:00,Friday,2025-07-18 20:00,B0573,28.41,2.05,4.47,4.23,6.52,3.3,4.27,1.99,Accept,0,
2025-07-18,21:00,Friday,2025-07-18 21:00,B0574,28.58,1.99,3.89,4.12,7.64,2.26,3.08,1.93,Accept,0,
2025-07-18,22:00,Friday,2025-07-18 22:00,B0575,28.77,2.13,4.31,4.21,6.62,3.54,3.47,2.0,Accept,0,
2025-07-18,23:00,Friday,2025-07-18 23:00,B0576,29.36,2.0,4.97,4.24,6.75,1.98,3.68,1.88,Accept,0,
2025-07-19,00:00,Saturday,2025-07-19 00:00,B0577,28.59,1.91,3.6,4.11,6.71,3.5,3.64,2.04,Accept,0,
2025-07-19,01:00,Saturday,2025-07-19 01:00,B0578,27.99,1.78,5.49,4.3,7.39,3.58,4.63,2.26,Correction,450,"BRIX, COLOR_a_b"
2025-07-19,02:00,Saturday,2025-07-19 02:00,B0579,27.93,1.95,4.09,4.23,6.65,3.0,3.31,1.99,Correction,450,BRIX
2025-07-19,03:00,Saturday,2025-07-19 03:00,B0580,28.19,2.03,4.37,4.13,6.6,3.06,3.83,2.16,Accept,0,
2025-07-19,04:00,Saturday,2025-07-19 04:00,B0581,29.21,2.21,2.96,4.23,6.54,2.75,4.14,2.01,Accept,0,
2025-07-19,05:00,Saturday,2025-07-19 05:00,B0582,28.63,1.99,2.91,4.18,5.8,4.02,3.72,1.95,Accept,0,
2025-07-19,06:00,Saturday,2025-07-19 06:00,B0583,28.71,2.06,4.48,4.18,6.53,2.6,4.29,2.18,Accept,0,
2025-07-19,07:00,Saturday,2025-07-19 07:00,B0584,28.69,2.06,4.24,4.23,5.99,3.03,3.05,2.01,Accept,0,
2025-07-19,08:00,Saturday,2025-07-19 08:00,B0585,29.42,2.02,4.39,4.22,5.88,1.86,4.32,2.23,Accept,0,
2025-07-19,09:00,Saturday,2025-07-19 09:00,B0586,28.12,2.02,3.85,4.22,6.84,2.59,3.61,2.0,Accept,0,
2025-07-19,10:00,Saturday,2025-07-19 10:00,B0587,28.81,2.1,3.8,4.23,6.76,3.26,3.83,2.21,Accept,0,
2025-07-19,11:00,Saturday,2025-07-19 11:00,B0588,28.77,2.11,3.58,4.18,6.21,3.32,4.52,1.94,Accept,0,
2025-07-19,12:00,Saturday,2025-07-19 12:00,B0589,28.88,1.96,3.94,4.28,5.89,3.25,3.77,1.74,Accept,0,
2025-07-19,13:00,Saturday,2025-07-19 13:00,B0590,28.65,2.28,3.89,4.15,6.64,1.76,3.74,2.0,Accept,0,
2025-07-19,14:00,Saturday,2025-07-19 14:00,B0591,28.29,2.16,3.4,4.19,5.93,3.15,4.76,1.85,Accept,0,
2025-07-19,15:00,Saturday,2025-07-19 15:00,B0592,28.14,1.9,3.93,4.22,6.61,2.73,3.66,2.06,Accept,0,
2025-07-19,16:00,Saturday,2025-07-19 16:00,B0593,28.95,2.06,4.15,4.18,6.1,1.53,3.64,2.22,Accept,0,
2025-07-19,17:00,Saturday,2025-07-19 17:00,B0594,28.96,2.02,3.49,4.28,6.33,2.69,3.9,2.12,Accept,0,
2025-07-19,18:00,Saturday,2025-07-19 18:00,B0595,28.0,2.15,4.06,4.3,6.86,3.04,4.33,1.94,Accept,0,
2025-07-19,19:00,Saturday,2025-07-19 19:00,B0596,28.7,2.01,3.69,4.15,7.39,3.01,3.64,1.86,Accept,0,
2025-07-19,20:00,Saturday,2025-07-19 20:00,B0597,29.06,2.06,4.27,4.19,6.77,4.1,3.29,2.25,Accept,0,
2025-07-19,21:00,Saturday,2025-07-19 21:00,B0598,28.71,2.22,3.16,4.29,6.59,3.5,3.73,1.87,Accept,0,
2025-07-19,22:00,Saturday,2025-07-19 22:00,B0599,28.59,2.17,3.82,4.25,6.94,2.88,4.02,2.1,Accept,0,
2025-07-19,23:00,Saturday,2025-07-19 23:00,B0600,28.12,1.87,3.85,4.03,6.85,2.87,4.51,1.82,Critical Waste,6000,pH
2025-07-20,00:00,Sunday,2025-07-20 00:00,B0601,27.91,1.99,4.28,4.24,6.12,3.7,3.34,2.07,Correction,450,BRIX
2025-07-20,01:00,Sunday,2025-07-20 01:00,B0602,28.98,2.01,3.2,4.26,7.15,4.55,2.96,2.1,Accept,0,
2025-07-20,02:00,Sunday,2025-07-20 02:00,B0603,29.16,1.79,5.35,3.93,8.04,2.92,5.33,2.34,Critical Waste,6000,"COLOR_a_b, pH, ACIDITY_pct"
2025-07-20,03:00,Sunday,2025-07-20 03:00,B0604,28.17,2.16,3.64,4.27,7.29,3.27,2.75,1.86,Accept,0,
2025-07-20,04:00,Sunday,2025-07-20 04:00,B0605,29.3,2.09,4.46,4.16,6.64,3.15,3.22,1.97,Accept,0,
2025-07-20,05:00,Sunday,2025-07-20 05:00,B0606,28.33,1.97,3.84,4.29,6.1,3.11,3.34,1.96,Accept,0,
2025-07-20,06:00,Sunday,2025-07-20 06:00,B0607,28.51,2.16,3.12,4.22,8.02,4.09,5.21,1.76,Correction,450,ACIDITY_pct
2025-07-20,07:00,Sunday,2025-07-20 07:00,B0608,28.7,1.95,3.78,4.34,7.88,2.25,4.35,1.94,Accept,0,
2025-07-20,08:00,Sunday,2025-07-20 08:00,B0609,29.03,2.04,3.4,4.16,6.35,2.82,4.44,1.9,Accept,0,
2025-07-20,09:00,Sunday,2025-07-20 09:00,B0610,28.43,2.07,3.02,4.38,6.14,3.44,4.6,2.42,Accept,0,
2025-07-20,10:00,Sunday,2025-07-20 10:00,B0611,26.26,1.63,8.43,3.83,10.64,5.13,8.11,2.44,Critical Waste,6000,"BRIX, COLOR_a_b, BOSTWICK_cm, pH, ACIDITY_pct, BLOTTER_TEST, SYNERESIS_pct"
2025-07-20,11:00,Sunday,2025-07-20 11:00,B0612,28.41,2.12,3.02,4.17,5.6,2.84,3.77,2.02,Accept,0,
2025-07-20,12:00,Sunday,2025-07-20 12:00,B0613,28.36,2.05,3.86,4.2,5.29,2.22,4.25,2.12,Accept,0,
2025-07-20,13:00,Sunday,2025-07-20 13:00,B0614,28.17,1.96,3.34,4.22,6.72,3.44,5.6,1.66,Accept,0,
2025-07-20,14:00,Sunday,2025-07-20 14:00,B0615,25.71,1.78,8.49,4.34,10.19,6.27,7.54,1.95,Critical Waste,6000,"BRIX, COLOR_a_b, BOSTWICK_cm, ACIDITY_pct, BLOTTER_TEST, SYNERESIS_pct"
2025-07-20,15:00,Sunday,2025-07-20 15:00,B0616,29.28,1.72,2.64,3.91,6.94,4.16,5.12,2.04,Critical Waste,6000,"COLOR_a_b, pH"
2025-07-20,16:00,Sunday,2025-07-20 16:00,B0617,28.98,1.93,4.27,4.2,6.19,3.12,3.84,1.88,Accept,0,
2025-07-20,17:00,Sunday,2025-07-20 17:00,B0618,28.18,2.02,4.32,4.23,6.07,3.0,2.73,2.17,Accept,0,
2025-07-20,18:00,Sunday,2025-07-20 18:00,B0619,27.93,1.91,5.32,4.18,8.2,3.23,4.24,1.74,Correction,450,"BRIX, ACIDITY_pct"
2025-07-20,19:00,Sunday,2025-07-20 19:00,B0620,28.4,1.96,4.02,4.15,6.96,2.95,3.68,2.1,Accept,0,
2025-07-20,20:00,Sunday,2025-07-20 20:00,B0621,28.09,2.02,3.21,4.27,6.71,3.22,1.98,1.92,Accept,0,
2025-07-20,21:00,Sunday,2025-07-20 21:00,B0622,25.6,1.61,6.22,4.44,10.26,6.17,5.48,3.01,Critical Waste,6000,"BRIX, COLOR_a_b, BOSTWICK_cm, ACIDITY_pct, BLOTTER_TEST, SALT_pct"
2025-07-20,22:00,Sunday,2025-07-20 22:00,B0623,29.6,2.12,4.36,4.21,8.57,5.01,3.31,2.27,Correction,450,"ACIDITY_pct, BLOTTER_TEST"
2025-07-20,23:00,Sunday,2025-07-20 23:00,B0624,28.24,2.03,3.98,4.26,7.05,2.55,2.42,2.0,Accept,0,
2025-07-21,00:00,Monday,2025-07-21 00:00,B0625,28.74,2.12,4.05,4.18,6.23,3.23,4.09,1.96,Accept,0,
2025-07-21,01:00,Monday,2025-07-21 01:00,B0626,28.54,2.18,3.89,4.22,6.26,3.66,5.17,2.07,Accept,0,
2025-07-21,02:00,Monday,2025-07-21 02:00,B0627,28.61,2.1,4.32,4.21,5.81,3.58,4.79,1.82,Accept,0,
2025-07-21,03:00,Monday,2025-07-21 03:00,B0628,28.75,1.95,3.92,4.18,5.4,3.96,4.29,2.08,Accept,0,
2025-07-21,04:00,Monday,2025-07-21 04:00,B0629,28.86,2.05,4.18,4.24,6.18,1.95,2.95,1.98,Accept,0,
2025-07-21,05:00,Monday,2025-07-21 05:00,B0630,28.52,2.04,4.08,4.26,6.82,3.16,4.64,1.77,Accept,0,
2025-07-21,06:00,Monday,2025-07-21 06:00,B0631,28.75,2.02,3.59,4.29,6.81,1.65,3.33,1.88,Accept,0,
2025-07-21,07:00,Monday,2025-07-21 07:00,B0632,28.3,2.0,4.67,4.22,6.41,2.93,4.7,1.89,Accept,0,
2025-07-21,08:00,Monday,2025-07-21 08:00,B0633,28.76,2.15,3.65,4.22,6.49,3.07,4.11,1.86,Accept,0,
2025-07-21,09:00,Monday,2025-07-21 09:00,B0634,29.19,2.18,4.73,4.21,6.32,2.0,5.23,2.07,Accept,0,
2025-07-21,10:00,Monday,2025-07-21 10:00,B0635,29.17,1.96,4.87,4.18,7.03,2.98,4.34,2.01,Accept,0,
2025-07-21,11:00,Monday,2025-07-21 11:00,B0636,28.23,2.05,3.63,4.26,6.52,3.41,4.56,2.1,Accept,0,
2025-07-21,12:00,Monday,2025-07-21 12:00,B0637,28.45,2.06,3.27,4.22,6.26,2.33,5.18,1.84,Accept,0,
2025-07-21,13:00,Monday,2025-07-21 13:00,B0638,28.13,2.05,5.14,4.28,7.32,3.23,4.62,1.89,Accept,0,
2025-07-21,14:00,Monday,2025-07-21 14:00,B0639,29.37,2.03,3.09,4.28,6.61,3.3,3.56,1.87,Accept,0,
2025-07-21,15:00,Monday,2025-07-21 15:00,B0640,28.74,2.03,4.07,4.25,6.41,2.94,3.65,2.15,Accept,0,
2025-07-21,16:00,Monday,2025-07-21 16:00,B0641,28.54,2.11,4.05,4.14,6.59,2.75,4.4,2.02,Accept,0,
2025-07-21,17:00,Monday,2025-07-21 17:00,B0642,28.96,2.06,3.69,4.07,6.42,2.8,4.07,1.98,Correction,450,pH
2025-07-21,18:00,Monday,2025-07-21 18:00,B0643,29.3,2.01,3.97,4.14,6.81,3.24,4.84,2.17,Accept,0,
2025-07-21,19:00,Monday,2025-07-21 19:00,B0644,28.34,2.12,4.09,4.24,6.11,3.42,5.26,1.85,Accept,0,
2025-07-21,20:00,Monday,2025-07-21 20:00,B0645,28.49,2.09,4.04,4.3,5.54,2.76,4.92,2.08,Accept,0,
2025-07-21,21:00,Monday,2025-07-21 21:00,B0646,29.11,2.13,3.89,4.22,6.43,3.68,3.19,1.88,Accept,0,
2025-07-21,22:00,Monday,2025-07-21 22:00,B0647,28.5,2.12,3.77,4.23,6.62,2.99,3.31,2.1,Accept,0,
2025-07-21,23:00,Monday,2025-07-21 23:00,B0648,28.43,1.94,4.42,4.26,5.63,3.8,5.55,2.01,Accept,0,
2025-07-22,00:00,Tuesday,2025-07-22 00:00,B0649,29.05,1.77,4.27,4.19,5.96,3.07,3.7,2.08,Correction,450,COLOR_a_b
2025-07-22,01:00,Tuesday,2025-07-22 01:00,B0650,28.25,2.05,3.66,4.13,7.13,2.7,2.91,1.97,Accept,0,
2025-07-22,02:00,Tuesday,2025-07-22 02:00,B0651,28.19,2.05,4.71,4.34,6.64,3.08,3.42,1.94,Accept,0,
2025-07-22,03:00,Tuesday,2025-07-22 03:00,B0652,28.56,2.1,3.98,4.21,6.53,2.64,3.56,1.69,Accept,0,
2025-07-22,04:00,Tuesday,2025-07-22 04:00,B0653,28.73,2.12,4.77,4.2,5.6,3.16,3.89,1.95,Accept,0,
2025-07-22,05:00,Tuesday,2025-07-22 05:00,B0654,28.8,1.89,5.13,4.25,7.94,2.1,4.48,2.43,Accept,0,
2025-07-22,06:00,Tuesday,2025-07-22 06:00,B0655,28.8,1.97,3.81,4.08,5.82,2.34,3.87,2.05,Correction,450,pH
2025-07-22,07:00,Tuesday,2025-07-22 07:00,B0656,28.96,2.03,3.66,4.2,6.79,3.85,3.36,2.01,Accept,0,
2025-07-22,08:00,Tuesday,2025-07-22 08:00,B0657,28.16,2.09,5.85,4.24,6.56,2.97,4.14,2.11,Accept,0,
2025-07-22,09:00,Tuesday,2025-07-22 09:00,B0658,28.59,1.97,3.97,4.15,7.2,2.19,3.66,1.84,Accept,0,
2025-07-22,10:00,Tuesday,2025-07-22 10:00,B0659,28.94,2.0,2.86,4.24,6.21,2.89,3.29,2.3,Accept,0,
2025-07-22,11:00,Tuesday,2025-07-22 11:00,B0660,28.7,1.71,7.14,4.27,8.06,3.16,5.37,1.67,Critical Waste,6000,"COLOR_a_b, BOSTWICK_cm, ACIDITY_pct"
2025-07-22,12:00,Tuesday,2025-07-22 12:00,B0661,27.84,2.07,4.51,4.14,6.84,3.03,4.92,1.87,Correction,450,BRIX
2025-07-22,13:00,Tuesday,2025-07-22 13:00,B0662,27.99,2.06,3.02,4.07,6.65,3.08,3.6,1.98,Correction,450,"BRIX, pH"
2025-07-22,14:00,Tuesday,2025-07-22 14:00,B0663,28.16,2.06,4.23,4.26,7.46,1.7,3.75,2.18,Accept,0,
2025-07-22,15:00,Tuesday,2025-07-22 15:00,B0664,29.55,2.03,4.66,4.31,6.61,2.49,2.1,2.1,Accept,0,
2025-07-22,16:00,Tuesday,2025-07-22 16:00,B0665,28.55,1.98,5.1,4.26,6.18,2.83,5.1,1.86,Accept,0,
2025-07-22,17:00,Tuesday,2025-07-22 17:00,B0666,28.66,2.16,3.86,4.21,5.95,3.49,3.93,1.94,Accept,0,
2025-07-22,18:00,Tuesday,2025-07-22 18:00,B0667,28.0,1.95,4.4,4.15,5.77,4.12,2.67,1.95,Accept,0,
2025-07-22,19:00,Tuesday,2025-07-22 19:00,B0668,29.62,1.97,3.45,4.19,6.62,2.72,4.23,1.85,Accept,0,
2025-07-22,20:00,Tuesday,2025-07-22 20:00,B0669,28.28,1.85,3.53,4.2,7.04,2.24,2.93,2.14,Accept,0,
2025-07-22,21:00,Tuesday,2025-07-22 21:00,B0670,28.4,2.0,3.61,4.18,6.17,2.77,3.36,2.03,Accept,0,
2025-07-22,22:00,Tuesday,2025-07-22 22:00,B0671,28.12,2.15,4.29,4.33,6.89,2.24,3.87,1.85,Accept,0,
2025-07-22,23:00,Tuesday,2025-07-22 23:00,B0672,28.84,1.93,3.11,4.32,6.13,2.5,2.21,1.95,Accept,0,
2025-07-23,00:00,Wednesday,2025-07-23 00:00,B0673,27.9,1.73,6.04,4.23,8.45,5.57,6.23,1.87,Critical Waste,6000,"BRIX, COLOR_a_b, BOSTWICK_cm, ACIDITY_pct, BLOTTER_TEST, SYNERESIS_pct"
2025-07-23,01:00,Wednesday,2025-07-23 01:00,B0674,28.61,2.14,3.96,4.07,6.42,3.64,3.17,1.94,Correction,450,pH
2025-07-23,02:00,Wednesday,2025-07-23 02:00,B0675,27.7,2.04,3.53,4.33,6.55,3.28,3.72,2.01,Correction,450,BRIX
2025-07-23,03:00,Wednesday,2025-07-23 03:00,B0676,28.88,1.9,4.39,4.15,7.13,3.1,4.25,2.01,Accept,0,
2025-07-23,04:00,Wednesday,2025-07-23 04:00,B0677,28.95,1.92,4.15,4.17,6.22,3.51,4.32,1.9,Accept,0,
2025-07-23,05:00,Wednesday,2025-07-23 05:00,B0678,28.64,1.86,5.0,4.25,7.11,2.05,4.67,2.33,Accept,0,
2025-07-23,06:00,Wednesday,2025-07-23 06:00,B0679,28.48,2.03,3.82,4.2,7.12,3.0,4.48,2.1,Accept,0,
2025-07-23,07:00,Wednesday,2025-07-23 07:00,B0680,28.02,1.93,4.08,4.22,6.14,3.49,4.17,2.13,Accept,0,
2025-07-23,08:00,Wednesday,2025-07-23 08:00,B0681,29.47,1.8,7.59,4.19,6.43,3.78,8.89,2.22,Critical Waste,6000,"COLOR_a_b, BOSTWICK_cm, SYNERESIS_pct"
2025-07-23,09:00,Wednesday,2025-07-23 09:00,B0682,28.9,2.15,4.2,4.18,6.99,3.0,4.28,1.68,Accept,0,
2025-07-23,10:00,Wednesday,2025-07-23 10:00,B0683,28.7,1.95,4.27,4.23,7.01,3.73,3.87,1.84,Accept,0,
2025-07-23,11:00,Wednesday,2025-07-23 11:00,B0684,29.16,2.0,3.52,4.22,6.72,2.76,4.18,2.05,Accept,0,
2025-07-23,12:00,Wednesday,2025-07-23 12:00,B0685,28.93,1.95,4.18,4.15,6.36,3.38,3.08,2.08,Accept,0,
2025-07-23,13:00,Wednesday,2025-07-23 13:00,B0686,28.21,2.0,3.43,4.19,6.39,3.5,3.58,1.76,Accept,0,
2025-07-23,14:00,Wednesday,2025-07-23 14:00,B0687,28.98,2.03,3.29,4.23,6.57,4.17,4.35,2.05,Accept,0,
2025-07-23,15:00,Wednesday,2025-07-23 15:00,B0688,28.69,2.08,5.5,4.2,6.34,3.07,4.55,1.77,Accept,0,
2025-07-23,16:00,Wednesday,2025-07-23 16:00,B0689,28.58,2.02,3.58,4.11,6.14,2.69,3.91,2.29,Accept,0,
2025-07-23,17:00,Wednesday,2025-07-23 17:00,B0690,28.9,1.91,4.49,4.27,6.98,3.73,5.34,1.95,Accept,0,
2025-07-23,18:00,Wednesday,2025-07-23 18:00,B0691,29.05,2.1,2.66,4.22,6.93,2.19,4.33,2.06,Accept,0,
2025-07-23,19:00,Wednesday,2025-07-23 19:00,B0692,28.72,2.17,4.04,4.28,7.82,3.36,3.83,2.11,Accept,0,
2025-07-23,20:00,Wednesday,2025-07-23 20:00,B0693,28.28,2.05,4.46,4.27,5.94,2.34,3.56,2.08,Accept,0,
2025-07-23,21:00,Wednesday,2025-07-23 21:00,B0694,28.66,2.09,5.02,4.17,5.86,2.46,2.86,2.2,Accept,0,
2025-07-23,22:00,Wednesday,2025-07-23 22:00,B0695,28.62,2.01,4.14,4.31,5.85,2.61,3.26,1.99,Accept,0,
2025-07-23,23:00,Wednesday,2025-07-23 23:00,B0696,28.73,1.94,5.54,4.32,7.37,3.13,5.09,2.18,Accept,0,
2025-07-24,00:00,Thursday,2025-07-24 00:00,B0697,28.85,2.07,4.37,4.15,6.59,2.56,4.16,1.89,Accept,0,
2025-07-24,01:00,Thursday,2025-07-24 01:00,B0698,29.42,1.98,4.32,4.18,7.02,2.24,4.14,1.87,Accept,0,
2025-07-24,02:00,Thursday,2025-07-24 02:00,B0699,28.06,2.01,3.49,4.27,6.73,2.26,3.66,1.88,Accept,0,
2025-07-24,03:00,Thursday,2025-07-24 03:00,B0700,29.01,2.17,3.51,4.13,6.65,2.67,5.11,2.01,Accept,0,
2025-07-24,04:00,Thursday,2025-07-24 04:00,B0701,28.19,1.95,4.02,4.22,5.08,3.7,2.3,1.98,Accept,0,
2025-07-24,05:00,Thursday,2025-07-24 05:00,B0702,28.63,1.89,2.43,4.35,9.01,3.12,4.07,1.78,Correction,450,ACIDITY_pct
2025-07-24,06:00,Thursday,2025-07-24 06:00,B0703,28.35,2.02,4.19,4.19,6.28,3.38,2.76,1.94,Accept,0,
2025-07-24,07:00,Thursday,2025-07-24 07:00,B0704,28.65,2.12,3.25,4.13,7.29,2.63,4.6,1.98,Accept,0,
2025-07-24,08:00,Thursday,2025-07-24 08:00,B0705,28.96,1.66,2.62,4.23,9.29,3.06,3.88,2.38,Correction,450,"COLOR_a_b, ACIDITY_pct"
2025-07-24,09:00,Thursday,2025-07-24 09:00,B0706,27.74,2.24,4.41,4.17,7.83,5.17,4.97,2.32,Correction,450,"BRIX, BLOTTER_TEST"
2025-07-24,10:00,Thursday,2025-07-24 10:00,B0707,28.94,2.1,3.98,4.11,5.6,2.05,3.44,1.94,Accept,0,
2025-07-24,11:00,Thursday,2025-07-24 11:00,B0708,28.41,1.96,5.38,4.33,5.92,3.95,3.52,2.02,Accept,0,
2025-07-24,12:00,Thursday,2025-07-24 12:00,B0709,29.36,1.9,3.7,4.25,5.7,2.44,3.04,1.95,Accept,0,
2025-07-24,13:00,Thursday,2025-07-24 13:00,B0710,28.51,2.16,4.72,4.22,6.46,4.13,4.16,1.95,Accept,0,
2025-07-24,14:00,Thursday,2025-07-24 14:00,B0711,28.35,1.98,3.73,4.3,7.02,2.99,4.51,1.64,Accept,0,
2025-07-24,15:00,Thursday,2025-07-24 15:00,B0712,28.34,2.08,3.87,4.16,7.17,3.56,3.38,2.07,Accept,0,
2025-07-24,16:00,Thursday,2025-07-24 16:00,B0713,28.78,2.16,3.26,4.17,6.51,2.37,2.54,2.16,Accept,0,
2025-07-24,17:00,Thursday,2025-07-24 17:00,B0714,29.09,1.94,3.4,4.2,7.21,3.46,3.69,2.05,Accept,0,
2025-07-24,18:00,Thursday,2025-07-24 18:00,B0715,28.68,1.85,7.35,4.36,7.28,4.26,4.07,1.9,Correction,450,BOSTWICK_cm
2025-07-24,19:00,Thursday,2025-07-24 19:00,B0716,28.46,2.06,4.55,4.21,5.9,3.03,3.88,2.03,Accept,0,
2025-07-24,20:00,Thursday,2025-07-24 20:00,B0717,28.28,2.1,4.4,4.16,6.34,2.13,4.27,2.1,Accept,0,
2025-07-24,21:00,Thursday,2025-07-24 21:00,B0718,28.78,2.08,3.29,4.26,6.04,2.32,3.56,1.91,Accept,0,
2025-07-24,22:00,Thursday,2025-07-24 22:00,B0719,28.91,2.04,4.18,4.19,6.19,3.17,3.89,2.12,Accept,0,
2025-07-24,23:00,Thursday,2025-07-24 23:00,B0720,28.32,2.12,3.96,4.22,6.41,3.73,2.93,2.09,Accept,0,
